secondsSinceStart accAngle gyroAngle filteredAngle 
0.478844398 -0.03848203471029734 -0.17411501149317962 -0.14647973841341008 
0.481828676 0.2246934122584446 -0.17461577647544965 -0.146608829480026 
0.484821339 0.044730985245051494 -0.17427298122011428 -0.1460750372052209 
0.487815096 -0.01078113849129277 -0.1742033989238824 -0.14587023059257131 
0.490842135 0.19665546958793562 -0.1747342548466744 -0.14605802995926 
0.493878183 -0.1481642491306658 -0.17580735321524935 -0.14713216144863778 
0.496866368 0.07237768530788341 -0.17614797624239956 -0.1472529340060043 
0.499851427 -0.010872859500610907 -0.17655651336386993 -0.14752468251584783 
0.502835184 0.07209889882103124 -0.17746845055664723 -0.14821608419009547 
0.505829461 0.2354735309267318 -0.17776426895770478 -0.14812791715763513 
0.508821031 0.16924044187208798 -0.17742053043678013 -0.1474671540162017 
0.511830621 -0.0523341273223864 -0.17817719730391998 -0.1481279311897806 
0.514837712 0.2536274291811634 -0.17826786815285947 -0.1478167560075002 
0.517830323 0.14171209095204512 -0.1795895056693464 -0.1488475430395111 
0.520822465 -0.038575262912052447 -0.1792925337324925 -0.14844059579446658 
0.523816066 -0.1351336634980359 -0.1795041861596076 -0.14863872963685815 
0.526919354 -0.024677782648326534 -0.18131791798936714 -0.15032668678779942 
0.529926757 0.0030358596372702757 -0.18096776150266983 -0.14982351791116374 
0.532999108 0.15656399586833253 -0.18124228558141114 -0.14979137995204683 
0.535994532 -0.23123607103730207 -0.18212961445669698 -0.15075926618954263 
0.539156883 -0.038306229217708536 -0.18038468672678798 -0.14890363035039172 
0.542160692 0.14191818870748715 -0.18063569853336905 -0.14886356932610834 
0.545161532 0.08624467265525475 -0.18113717959404843 -0.14912944066374567 
0.548157008 0.058525460871907145 -0.18077136474158975 -0.1485563367246038 
0.551156286 0.1410972073032726 -0.18095554137844844 -0.14845067564079775 
0.554190147 0.16965011248972156 -0.18084074357563962 -0.1480178918476612 
0.557182862 0.003038056900242553 -0.18109097897037332 -0.14811682105825227 
0.560174953 -0.09402365231648996 -0.18200290030368632 -0.1489737373014902 
0.563172303 -0.024695724304402245 -0.18127069469596968 -0.1481179858863842 
0.566169081 -0.13516584550186939 -0.1819316616647852 -0.14876533974784636 
0.569162526 0.05829962439664217 -0.18181661032714763 -0.14844333849740196 
0.572173106 0.07201190313915577 -0.18271275109915303 -0.1491181278869988 
0.575192488 0.1001114368920329 -0.18328490487201887 -0.14944047994131274 
0.578195776 -0.09402377912056911 -0.18344407364911253 -0.14954407284880855 
0.581189429 -0.07980940167236814 -0.18396883105781286 -0.14999857082892376 
0.584186727 0.21089252044913792 -0.18358027537960808 -0.14924951261511912 
0.587182307 0.08574681488342445 -0.1841727571751284 -0.14960640560134536 
0.5901757 -0.13562383473028075 -0.18506412769313824 -0.15048290217796612 
0.593187478 0.1139233980549677 -0.18637958694547246 -0.15153263967081507 
0.596209672 0.2382599575736137 -0.1867441169589523 -0.15150701255703697 
0.599203429 0.0310178283470807 -0.18651550492389876 -0.15109610429311437 
0.602196509 0.08624487626477077 -0.18792857502147314 -0.1522704203400333 
0.605189537 -0.12122905590957224 -0.18774539231961798 -0.15205637945644954 
0.608184804 0.030747798934237538 -0.18920459675054702 -0.15333132050455694 
0.611178405 0.11425477619359672 -0.18881351102704222 -0.1526730397700775 
0.614196745 0.03051906075785808 -0.18949870660173287 -0.15317435804866555 
0.617194096 0.16985666180089348 -0.19047925163823487 -0.15383089152028148 
0.620187749 0.07220280958440127 -0.19123101765028708 -0.15435587206521698 
0.623184943 -0.05280672934747267 -0.19097812366239883 -0.15400168182859886 
0.626305472 0.09982153858784215 -0.1907134718501013 -0.15348347144769717 
0.629344854 0.1274133591056522 -0.19041581158964493 -0.15290521201694793 
0.632343975 0.10037899575250893 -0.19129069550208033 -0.1535259368377014 
0.635368618 0.03064409513227353 -0.1915870862982765 -0.1536378612111314 
0.638363937 0.11384070371942118 -0.1917919229949943 -0.15357501450622194 
0.641358736 0.12824882781146663 -0.1922935437169509 -0.1537943097651389 
0.644354941 0.09989416891545734 -0.19252122563911916 -0.15376807552670438 
0.647349844 -0.12096698155161328 -0.19263463406331052 -0.15384856944849645 
0.650341205 0.01684148093435063 -0.19322876747574144 -0.1542714186771321 
0.653354024 0.07239564345241546 -0.19480327421472982 -0.15561768384725194 
0.656396479 0.11397852223430832 -0.19494130623194916 -0.15548598162637253 
0.659421174 0.058327717672149205 -0.19542045901559887 -0.15575084155794008 
0.662417379 -0.08044841841485287 -0.19589987873129414 -0.15615447943077654 
0.665417438 0.18242816360887049 -0.19605896709345294 -0.15597482606153354 
0.668409997 0.003043200246536478 -0.19649164160078014 -0.15624804986804533 
0.67140266 -0.12125858079832193 -0.1975216081817991 -0.15724199701341351 
0.674415636 0.18375404569610262 -0.19756705486312412 -0.15694640220534772 
0.67743158 0.2238827533602425 -0.19804624941491766 -0.1570442884070239 
0.680427421 -0.19286489807504065 -0.1986616261905197 -0.15769487041551833 
0.683426126 0.016964160559766562 -0.19893487497353823 -0.15779318691877856 
0.686413528 -0.03854719940734216 -0.19852463472502094 -0.15726411092299836 
0.689400046 -0.12193435775611235 -0.19934204892968818 -0.15804537796029405 
0.692382084 -0.05257611338337249 -0.1998247774505235 -0.15842215448803162 
0.695412352 0.0030314654671087598 -0.19872714870653768 -0.15716416975283468 
0.698406577 0.1555407164524648 -0.2004142059675627 -0.15853683507039337 
0.701399605 0.016993031030244167 -0.20071008624114908 -0.15865688959760552 
0.704392164 0.1140337579013941 -0.20102882486962959 -0.15870261883995854 
0.707385452 0.08603669497835285 -0.20196300481020218 -0.15939112528677224 
0.710383116 0.11400591574917278 -0.2020310119498268 -0.1591856673782213 
0.7133788 0.0861823653489785 -0.20214521318720297 -0.15905438638163286 
0.716391463 0.1552780288631502 -0.20287461360480996 -0.15946872498357748 
0.719383449 0.11383941267625049 -0.20298815250057978 -0.15930884220279168 
0.722377675 0.12744432698199004 -0.20342178467742095 -0.1594552875782712 
0.725379349 0.19813717304748807 -0.20393012925995538 -0.15960553135559735 
0.728417429 -0.2335388986761413 -0.20342659875521696 -0.1591764377486842 
0.731414883 -0.010864976654101554 -0.20333460748603555 -0.15893622700967738 
0.734417026 0.18478809597848125 -0.20376904633476364 -0.15902650709656857 
0.737420575 0.14205591233855572 -0.20427040517086786 -0.15922628215440154 
0.740414071 0.030755263777546588 -0.2054100089836671 -0.16017476481745602 
0.743406786 -0.10757813582938683 -0.20581994606107307 -0.16053169532879652 
0.746399658 -0.052397645160956095 -0.2061868692714032 -0.16079011756574849 
0.749413988 -0.024564890519216134 -0.20721213556630125 -0.1616781333673051 
0.752405453 0.003049104871957315 -0.2078526592551991 -0.1621532892942748 
0.755414575 -0.038668862146697035 -0.2087701719646539 -0.16294640006387257 
0.758424686 0.12750549078818788 -0.21025221093485683 -0.16413650510425323 
0.761417297 -0.13565680814918865 -0.21089093364265177 -0.16474610939238532 
0.764413346 -0.20397054337226406 -0.2109588509273614 -0.16485318319379014 
0.767408717 0.08589154986455755 -0.21141417616975286 -0.16505730837788085 
0.770399714 0.2124338254601426 -0.2121432209016373 -0.1654081329311954 
0.773396283 0.08641203720466795 -0.21244200918407824 -0.16545480225521803 
0.776420926 0.0030358515805642187 -0.21276203062323512 -0.16560601301909997 
0.779421714 0.07281849260951553 -0.2128754588250501 -0.16548090328708454 
0.782413648 0.030740413454931843 -0.2131946583953105 -0.16560356234103263 
0.785410478 -0.0385192877417628 -0.21440284034706591 -0.16668345183623703 
0.788403923 0.11386808344458539 -0.21419698721142197 -0.16619725301844793 
0.791397159 0.17093485531961247 -0.21551936207334854 -0.16718117339717453 
0.794392166 0.030777631280839844 -0.21425717379328948 -0.16572228850071752 
0.797404256 0.003043200409494771 -0.21519250948664886 -0.16648792336947332 
0.800397544 0.016968280219797554 -0.21500969668352 -0.1661218371755583 
0.803393489 0.19675044112257833 -0.2153062988362746 -0.16605527044786203 
0.806397506 0.03074786452321917 -0.21480237446274095 -0.16535504686373081 
0.809390274 0.21114784868359504 -0.21626157938176516 -0.16643628968228869 
0.812383458 -0.010846506799306523 -0.21669431411441628 -0.1667130018973242 
0.815377423 0.017080258510771225 -0.21600516396811797 -0.1658407476407641 
0.818459097 -0.08013761902253524 -0.2166774848738499 -0.16642669309697206 
0.82225421 0.16952578364108595 -0.21664481365423352 -0.16605810207183724 
0.826450834 0.21068763471765553 -0.2182235260238267 -0.16725848999227133 
0.83067548 0.23745666427317547 -0.21914814977483899 -0.16777747396526715 
0.834865073 0.07225568092764205 -0.2189232281797075 -0.1673127441368379 
0.839076749 -0.06593914541848137 -0.21831581945331768 -0.1666045692204561 
0.843270613 0.058285200532455735 -0.21885747780828624 -0.16692079614731678 
0.847449165 0.42989009343880213 -0.2190793406444262 -0.16654562623103447 
0.851623758 0.08582950175312874 -0.21914211546656825 -0.16635596315037024 
0.855795851 0.09979642184815084 -0.21997365047841802 -0.16692051424220963 
0.860003048 0.15539082847163407 -0.22042539346830703 -0.16704949414639492 
0.864248006 0.1830465109110747 -0.2215711597684154 -0.1678440186751457 
0.868423901 0.182209385313729 -0.22220666875379524 -0.16812883874755127 
0.872644588 0.10045211999888735 -0.2247862128781194 -0.17043722236900466 
0.876842723 0.15490404668831625 -0.22539613587036048 -0.17072119416919618 
0.881057628 0.08641208262552079 -0.22616922928987743 -0.17123638121849888 
0.885288836 -0.2467361257213753 -0.22655029574692803 -0.1716925663535953 
0.889465773 -0.05249955202852782 -0.2266131506503585 -0.17163616538779727 
0.893642449 -0.05230945813078326 -0.22683562886564587 -0.17173909441761234 
0.897833918 0.03075528334568217 -0.22779335407978996 -0.172493367528779 
0.902025698 0.08637037494810765 -0.22782445633749526 -0.1722655749417497 
0.906212739 0.08636991725453176 -0.22839649413165494 -0.17257840520591897 
0.910387801 -0.03857523974320272 -0.2281730546725753 -0.1722211860208357 
0.914564634 0.030681088585441985 -0.22951208021057787 -0.17335597025869398 
0.918798446 0.1002572925670356 -0.2306419672944223 -0.17421111419262883 
0.922995695 0.08639123591125376 -0.23038624685237147 -0.17369504712091616 
0.927188309 0.07269481676351387 -0.23106708119923575 -0.17412881076954914 
0.931444256 0.07280093445157278 -0.2317992564501498 -0.17461332409999114 
0.935624579 0.08601595882146648 -0.23202185105687498 -0.17457506682918816 
0.939819797 0.18313491689929676 -0.23342478144404627 -0.1756188843022438 
0.944004494 0.10028149313785786 -0.23555548033119672 -0.17747155211306698 
0.948180025 -0.010867617684863724 -0.23695428666292428 -0.17870235570403462 
0.952363107 0.07208128453880117 -0.23650723065553902 -0.1780049631124139 
0.956539732 0.05849692015905478 -0.23618677857297482 -0.1774483295986608 
0.960741043 0.15629755949859842 -0.2371786571960068 -0.17810547045397251 
0.964949595 0.26618993324357215 -0.23762754582284978 -0.1781096147884911 
0.969159761 -0.010817661814138109 -0.23753156266631992 -0.1778464356621434 
0.973324823 -0.10752613978176452 -0.23918915524139317 -0.1794320503487612 
0.977519103 0.21089089421230764 -0.23931671210047936 -0.17916915670642725 
0.981731092 0.0724303405204155 -0.24087857116881492 -0.18047785441846764 
0.98591579 -0.06574918899099554 -0.24122773886700055 -0.18071194428352758 
0.990090279 -0.0800594905628282 -0.24307391738292328 -0.1824556241672137 
0.994271018 0.11337488060611371 -0.24355081340879028 -0.1826362127922815 
0.998453371 0.15516558689011278 -0.24463669019592943 -0.18338320190295113 
1.00503672 0.04467683752896528 -0.2450457141993072 -0.1835637568428936 
1.009385428 -0.08027358158254827 -0.24488541176303685 -0.18330032453379919 
1.013577104 0.030770182195830203 -0.24590502977432538 -0.1841048524203468 
1.017751437 -0.06637046776725018 -0.24596905359627244 -0.18405107783381883 
1.022029989 0.044644468468611774 -0.2463343146741533 -0.18418727810431937 
1.026419686 0.0030417331452885403 -0.2460987584205805 -0.18376472839575056 
1.030818863 0.10018424256452316 -0.2472610492240711 -0.1846419079374774 
1.035493353 0.14191720525948429 -0.24696091185030966 -0.18401551158789273 
1.041100398 0.26683494275594727 -0.24883212314583295 -0.18543400121777665 
1.046141347 0.2931098685993097 -0.2493000738065385 -0.18542294005800442 
1.051250057 0.016764677070923356 -0.25092181834891625 -0.18684087523871087 
1.056057047 0.0030373241191699253 -0.25168083229451904 -0.1874092519710102 
1.063253262 0.003056505461487629 -0.2526323065214939 -0.18816930896632558 
1.068058481 0.01690668610257992 -0.25284842630726795 -0.18818013663724495 
1.07281094 0.08616153636707441 -0.253027406398642 -0.18808459607552336 
1.07755142 -0.07973253539638721 -0.25396355728108383 -0.1889114587464036 
1.083104871 0.07209836773939551 -0.25467839825845023 -0.18936457505630683 
1.087589673 0.3079622466089801 -0.25504306178726477 -0.18923154709992726 
1.091958693 0.08558207031521856 -0.25586864600982573 -0.18978149212085052 
1.096299693 0.058525460871907145 -0.255767848476837 -0.189432488432402 
1.100677203 0.003044673804966274 -0.2563756792274652 -0.1898472341900422 
1.105128255 0.11389572259233909 -0.25687223062688225 -0.19003954608127743 
1.109486807 0.21063785184697464 -0.2584445079267167 -0.19120957370588382 
1.113881922 0.044828911369587124 -0.2597306096775325 -0.1922583508698733 
1.118217713 0.058511253631183806 -0.26065327078019956 -0.19292931970693666 
1.122624494 0.03046792691519803 -0.26165225752273097 -0.1937039102161034 
1.125806949 0.08595338982268992 -0.26167553653229414 -0.1934475086466182 
1.128927009 -0.09391025519959284 -0.26201909328084716 -0.19369118458497564 
1.131945714 0.15505309994424957 -0.2614191182297116 -0.192743065224362 
1.134962023 0.058398164040184206 -0.2626454045912198 -0.1937169840702442 
1.13819526 0.11351151217476492 -0.2629441928736608 -0.1937082450681577 
1.141205423 0.07182187122384169 -0.2634808281074701 -0.1939788135504412 
1.144282305 0.11378499982155019 -0.2631123897550248 -0.1933029798229764 
1.14729075 -0.12143416305217464 -0.26322847127119764 -0.19334707644086224 
1.15035185 0.01690669575940611 -0.26345613340532165 -0.19336425714065186 
1.153346909 -0.052398033744565135 -0.26375192082061677 -0.1935187825451356 
1.156338427 -0.06629025955585313 -0.264252921533686 -0.19389205373450252 
1.159330257 0.11475590745130024 -0.26562108172808296 -0.1949501978075193 
1.162325055 -0.0942291289549211 -0.2650660030597212 -0.1942949531489733 
1.165364073 0.08609901506011768 -0.26501956134941196 -0.1939681639121652 
1.169230801 0.21114743184826643 -0.2662016095701627 -0.19474391448893477 
1.172702528 0.15482937612962214 -0.2670761912932596 -0.19526804833969003 
1.175706962 0.0030380578946613687 -0.26698429118324746 -0.19497793402355354 
1.178703062 -0.10721562296497629 -0.26764513125997313 -0.1955503509491439 
1.18169609 0.07251847739101458 -0.26790363570884057 -0.1955405280652223 
1.184800525 0.19684549292954323 -0.2682285219337268 -0.1954727033828889 
1.187845167 0.19679661004940155 -0.2688447242034903 -0.19569602013695034 
1.190840382 -0.038622016055710855 -0.26955320903550967 -0.19624672248005642 
1.193841796 -0.1222010779731915 -0.2703278942565537 -0.19694658737137258 
1.196833938 -0.1637538899571078 -0.2716957208768882 -0.1982798534676725 
1.199827591 0.3082586448589028 -0.2708516228559159 -0.19693006104639463 
1.202819004 0.058695384969444306 -0.27167930121999506 -0.1975012862860939 
1.205845469 0.2106879234451792 -0.27149585704222795 -0.19690983634277326 
1.208840997 0.04454743809369829 -0.2716776915982493 -0.1968500317898021 
1.211833661 -0.03854719940734216 -0.2711061903656369 -0.1961207992260398 
1.214827626 -0.08023444965688273 -0.27203833453067594 -0.19693612489734466 
1.217813362 -0.0939329052823633 -0.2722424150881502 -0.19703699815464648 
1.220797223 0.2942447558667268 -0.2723341080478194 -0.19663731766733458 
1.223830616 -0.05252465684592506 -0.2727963549231171 -0.1969549896349356 
1.226869946 -0.06608234544301664 -0.2729562998027885 -0.19698390192553544 
1.229876203 0.11348413894953586 -0.2734580165942671 -0.19717464895934747 
1.232879543 0.003054285761510085 -0.27341170601091985 -0.19692815575186273 
1.235877831 -0.08007955875298768 -0.27384789414471783 -0.1972470591005281 
1.238893151 0.0030424628329382315 -0.27400701853659926 -0.19720573484608417 
1.241884981 0.16965088800696132 -0.27364075793732334 -0.19647298388455448 
1.244889258 -0.16375388231694626 -0.27419259462845863 -0.19699154963743107 
1.247908068 0.04462287180777898 -0.2735305494650482 -0.1960885520977388 
1.25089995 0.044472219424935636 -0.2740326418162638 -0.19634958158508053 
1.25389855 0.030681094051974587 -0.2747837524521608 -0.1968729104347046 
1.25688788 0.08626487743761513 -0.27501115688506234 -0.1968169496753009 
1.259879866 0.22447768934771972 -0.2761961604987902 -0.19757947364639197 
1.262874925 0.07218568318673159 -0.2763558614726731 -0.19746924976246788 
1.265888735 0.26793861385800904 -0.27669977526758605 -0.19734741177996543 
1.2688927 0.0030373016704636677 -0.2775447302385274 -0.1979911370824854 
1.271896821 0.19775332073749988 -0.27793433105074156 -0.1979846038360674 
1.274904537 0.16891388169988286 -0.2773633567599403 -0.19704730203402102 
1.277898658 0.19737007966026623 -0.27841109008729414 -0.19769957024635326 
1.280889551 -0.010820236523197588 -0.2793452046904763 -0.19844587140120906 
1.283881745 0.030829795605174282 -0.27874739105834856 -0.1976193799157071 
1.286906336 -0.07988619691477342 -0.2793915941870702 -0.1981452056582991 
1.289922645 0.14195248095037652 -0.2795962668093787 -0.19800957592137663 
1.292920464 0.01691479027829071 -0.27973277679495356 -0.19793102503076623 
1.295912607 0.05868172962832883 -0.27984625244788086 -0.1977877744533815 
1.29890553 0.058511306294200226 -0.2796861492240337 -0.1973715322520106 
1.301896839 -0.03838930390569563 -0.2799843033378032 -0.19751040598332006 
1.304912836 0.07232559477269389 -0.2801906843609311 -0.1974467446246688 
1.30793602 0.10016023972086792 -0.28096704358166846 -0.1979247205018399 
1.310931027 0.07237785142230563 -0.28037311816086086 -0.19706108643452894 
1.313924055 -0.010867603932332735 -0.28048621420488956 -0.1969878759000114 
1.316906874 0.18344539874435825 -0.2799628862495971 -0.19608463799802983 
1.31988985 0.15542831128367704 -0.28007598031965947 -0.19584610602474048 
1.322874857 0.15535314183644558 -0.280166722265624 -0.19558555798089786 
1.325874239 -0.10757826510018031 -0.28148627933498377 -0.19681578820030757 
1.328914871 0.11375823703977685 -0.28221659458212406 -0.19723479910696065 
1.331909149 -0.2582368631287501 -0.28260421901643235 -0.19768303798085646 
1.334905666 0.0030409897816003274 -0.2820527583400065 -0.19693140473734458 
1.337923226 0.26631816583454665 -0.28321684662363833 -0.1976310793621209 
1.340917087 0.030904663365002045 -0.2840841700079931 -0.19826899968036418 
1.343914229 0.01684554551384759 -0.2842887927094984 -0.1982583032139738 
1.346908351 0.11411594480157808 -0.2839663112331101 -0.19762376997104633 
1.349926639 0.0444286440349798 -0.2837603182618294 -0.19717593057873084 
1.352926229 0.07239546215950836 -0.2844217227209686 -0.19756710224067267 
1.355916028 0.10059864327489745 -0.284193281924698 -0.1970407241396828 
1.358906608 0.08620262706390798 -0.2852188340524431 -0.19778200736409657 
1.361899636 0.29261593930333385 -0.28617994456478113 -0.19825175881925483 
